,gene_name,entrez_id
15626,KRT25,147183
15627,SCGB1C1,147199
15628,STARD6,147323
15629,C18orf25,147339
15630,CCBE1,147372
15631,CBLN2,147381
15632,SLC25A52,147407
15633,DSG4,147409
15634,ANKRD29,147463
15635,WBP2P1,147468
15636,APCDD1,147495
15637,VSIG10L,147645
15638,C19orf84,147646
15639,SPACA6,147650
15640,ZNF480,147657
15641,ZNF534,147658
15642,ZNF578,147660
15643,ERVV-1,147664
15644,SMIM17,147670
15645,C19orf18,147685
15646,ZNF418,147686
15647,ZNF417,147687
15648,ZNF548,147694
15649,PPM1N,147699
15650,KLC3,147700
15651,IGSF23,147710
15652,LYPD4,147719
15653,ZNF560,147741
15654,TMEM190,147744
15655,HIPK4,147746
15656,TMC4,147798
15657,ZNF524,147807
15658,ZNF784,147808
15659,ZNF563,147837
15660,SPC24,147841
15661,CCDC155,147872
15662,DACT3,147906
15663,SIX5,147912
15664,IGFL2,147920
15665,ZNF420,147923
15666,ZNF565,147929
15667,NLRP4,147945
15668,ZNF582,147948
15669,ZNF583,147949
15670,FAM98C,147965
15671,CAPN12,147968
15672,DPY19L3,147991
15673,LGALS16,148003
15674,TTC9B,148014
15675,TICAM1,148022
15676,ZNRF4,148066
15677,ZNF599,148103
15678,FAM187B,148109
15679,CILP2,148113
15680,PROSER3,148137
15681,ZNF558,148156
15682,CDC42EP5,148170
15683,ZNF98,148198
15684,ZNF738,148203
15685,ZNF714,148206
15686,ZNF681,148213
15687,C19orf25,148223
15688,ATP8B3,148229
15689,DIRAS1,148252
15690,ZNF555,148254
15691,ZNF569,148266
15692,ZNF570,148268
15693,SYT6,148281
15694,C1orf74,148304
15695,CREB3L4,148327
15696,C1orf127,148345
15697,BROX,148362
15698,SAMD11,148398
15699,SAMD13,148418
15700,C1orf52,148423
15701,PHF13,148479
15702,CIART,148523
15703,TLCD4,148534
15704,NBPF4,148545
15705,UBE2U,148581
15706,SLC35F3,148641
15707,HJV,148738
15708,ANKRD35,148741
15709,FAM163A,148753
15710,B3GALNT2,148789
15711,MFSD4A,148808
15712,PM20D1,148811
15713,GCSAML,148823
15714,SLC30A7,148867
15715,CCDC27,148870
15716,KNCN,148930
15717,MOB3C,148932
15718,GLIS1,148979
15719,NBPF12,149013
15720,LELP1,149018
15721,RC3H1,149041
15722,DCDC2B,149069
15723,ZNF362,149076
15724,DCST1,149095
15725,CNIH3,149111
15726,MANEAL,149175
15727,RPS7P4,149224
15728,IL23R,149233
15729,METTL11B,149281
15730,FAM78B,149297
15731,SHISA4,149345
15732,EXOC8,149371
15733,AL109810.2,149373
15734,PDIK1L,149420
15735,BNIPL,149428
15736,CLDN19,149461
15737,CFAP57,149465
15738,C1orf210,149466
15739,CCDC24,149473
15740,BTBD19,149478
15741,CCDC17,149483
15742,LRRC71,149499
15743,KRT8P45,149501
15744,SRARP,149563
15745,RNF187,149603
15746,PYHIN1,149628
15747,SPATA45,149643
15748,FAM71A,149647
15749,ADIG,149685
15750,GTSF1L,149699
15751,WFDC5,149708
15752,SHLD1,149840
15753,AL109618.1,149844
15754,AL121723.1,149935
15755,FO393400.1,149951
15756,BPIFB4,149954
15757,LSM14B,149986
15758,LIPI,149998
15759,LCA5L,150082
15760,IGSF5,150084
15761,SIK1,150094
15762,SLC9B1,150159
15763,CCT8L2,150160
15764,XKR3,150165
15765,AIFM3,150209
15766,RIMBP3C,150221
15767,YDJC,150223
15768,C22orf15,150248
15769,HSCB,150274
15770,CCDC117,150275
15771,HORMAD2,150280
15772,DUSP18,150290
15773,C22orf42,150297
15774,ENTHD1,150350
15775,DNAJB7,150353
15776,CHADL,150356
15777,MEI1,150365
15778,PHETA2,150368
15779,NFAM1,150372
15780,PNPLA5,150379
15781,CDPF1,150383
15782,TTL,150465
15783,CKAP2L,150468
15784,CBWD2,150472
15785,TEKT4,150483
15786,SMYD1,150572
15787,C2orf15,150590
15788,OTOS,150677
15789,COPS9,150678
15790,OR6B3,150681
15791,COMMD1,150684
15792,PROM2,150696
15793,ANKAR,150709
15794,FBXO41,150726
15795,TTC30B,150737
15796,GPAT2,150763
15797,ITPRIPL1,150771
15798,RAB6D,150786
15799,FAM117B,150864
15800,TCF23,150921
15801,GAREM2,150946
15802,PUS10,150962
15803,SEPTIN10,151011
15804,KANSL1L,151050
15805,PLB1,151056
15806,ZSWIM2,151112
15807,ZNF385B,151126
15808,ERFE,151176
15809,ARL6IP6,151188
15810,METTL21A,151194
15811,CCNYL1,151195
15812,PPP1R1C,151242
15813,SGO2,151246
15814,C2CD6,151254
15815,SLC38A11,151258
15816,CCDC140,151278
15817,SLC23A3,151295
15818,GPBAR1,151306
15819,FAHD2B,151313
15820,LRATD1,151354
15821,RMDN2,151393
15822,GDF7,151449
15823,SLC16A14,151473
15824,ASPRV1,151516
15825,WDSUB1,151525
15826,UPP2,151531
15827,GPR155,151556
15828,TTC14,151613
15829,DTX3L,151636
15830,PSMC1P1,151645
15831,TAFA4,151647
15832,SGO1,151648
15833,PP2D1,151649
15834,EFHB,151651
15835,PPM1L,151742
15836,WDR49,151790
15837,KRT18P43,151825
15838,LRRC34,151827
15839,CPNE9,151835
15840,DPPA2,151871
15841,CCDC80,151887
15842,BTLA,151888
15843,CCDC12,151903
15844,MB21D2,151963
15845,PPP4R2,151987
15846,XXYLT1,152002
15847,RNF38,152006
15848,GLIPR2,152007
15849,ROPN1B,152015
15850,C3orf22,152065
15851,SLC66A1L,152078
15852,ZCWPW2,152098
15853,CMC1,152100
15854,NEK10,152110
15855,CCDC50,152137
15856,PYDC2,152138
15857,AC112128.1,152185
15858,CMTM8,152189
15859,CCDC13,152206
15860,NCBP2AS2,152217
15861,FGD5,152273
15862,CNTN4,152330
15863,IGSF11,152404
15864,TEX55,152405
15865,ZNF827,152485
15866,SH3D19,152503
15867,NFXL1,152518
15868,NIPAL1,152519
15869,PAQR3,152559
15870,SHISA3,152573
15871,SCFD2,152579
15872,MGAT4D,152586
15873,AC093789.1,152663
15874,ZNF595,152687
15875,FAM218A,152756
15876,JAKMIP1,152789
15877,THAP6,152815
15878,ODAPH,152816
15879,KLB,152831
15880,AC025538.1,152845
15881,FAM53A,152877
15882,PPM1K,152926
15883,C4orf45,152940
15884,TRMT44,152992
15885,RASGEF1B,153020
15886,DAB2IP,153090
15887,SLC38A9,153129
15888,SLC36A2,153201
15889,SPINK13,153218
15890,CREBRF,153222
15891,CEP120,153241
15892,SLC25A48,153328
15893,TMEM167A,153339
15894,MBLAC2,153364
15895,TMEM161B,153396
15896,SRFBP1,153443
15897,PLEKHG4B,153478
15898,ZMAT2,153527
15899,MARVELD2,153562
15900,IRX2,153572
15901,BTNL9,153579
15902,ARSK,153642
15903,FAM81B,153643
15904,TTC23L,153657
15905,CCDC112,153733
15906,PPP1R2B,153743
15907,FAM71B,153745
15908,PRELID2,153768
15909,SH3RF2,153769
15910,PLAC8L1,153770
15911,RNF145,153830
15912,ZC2HC1B,153918
15913,SRP72P2,153932
15914,SNRNP48,154007
15915,CNKSR3,154043
15916,RAET1L,154064
15917,SAMD3,154075
15918,SLC2A12,154091
15919,MBOAT1,154141
15920,HDGFL1,154150
15921,PNLDC1,154197
15922,RNF217,154214
15923,NKAIN2,154215
15924,KHDC3L,154288
15925,CFAP206,154313
15926,CCDC167,154467
15927,RUNDC3B,154661
15928,ABCA13,154664
15929,BMT2,154743
15930,CLEC2L,154790
15931,FMC1,154791
15932,AMOT,154796
15933,VKORC1L1,154807
15934,AMOTL1,154810
15935,IQUB,154865
15936,C7orf77,154872
15937,KCTD7,154881
15938,TMEM213,155006
15939,GIMAP8,155038
15940,CRYGN,155051
15941,ZNF425,155054
15942,ZNF746,155061
15943,ATP6V0E2,155066
15944,CCT8L1P,155100
15945,SLC2A7,155184
15946,AMZ1,155185
15947,METTL27,155368
15948,VPS37D,155382
15949,RBM33,155435
15950,AGR3,155465
15951,RPL21P11,157206
15952,PRAG1,157285
15953,PEBP4,157310
15954,CDCA2,157313
15955,TMEM65,157378
15956,RDH10,157506
15957,ANKRD46,157567
15958,ESCO2,157570
15959,FBXO16,157574
15960,LRATD2,157638
15961,C8orf37,157657
15962,VPS13B,157680
15963,TDRP,157695
15964,ERICH1,157697
15965,SLC7A13,157724
15966,TMEM74,157753
15967,FAM91A1,157769
15968,C8orf48,157773
15969,MCMDC2,157777
15970,CLVS1,157807
15971,NKX6-3,157848
15972,KCNU1,157855
15973,SBSPON,157869
15974,IL6RP1,157916
15975,CAMSAP1,157922
15976,CDC20P1,157956
15977,LINGO2,158038
15978,NXNL2,158046
15979,MAMDC4,158056
15980,LCN6,158062
15981,AK8,158067
15982,RPS10P3,158104
15983,OR1Q1,158131
15984,TTLL11,158135
15985,RASEF,158158
15986,TTC39B,158219
15987,TRMT10B,158234
15988,TTC16,158248
15989,FAM120AOS,158293
15990,SAXO1,158297
15991,FREM1,158326
15992,RPL4P5,158345
15993,KIAA2026,158358
15994,SPAAR,158376
15995,ZNF483,158399
15996,SHOC1,158401
15997,KIAA1958,158405
15998,TSTD2,158427
15999,ZNF782,158431
16000,AL353705.3,158452
16001,PRUNE2,158471
16002,CBLL2,158506
16003,CSAG1,158511
16004,FMR1NB,158521
16005,FAAH2,158584
16006,ZXDB,158586
16007,FAM47A,158724
16008,MOSPD2,158747
16009,ARHGAP36,158763
16010,RIBC1,158787
16011,AKAP14,158798
16012,RHOXF1,158800
16013,MAGEB6,158809
16014,CXorf65,158830
16015,AWAT1,158833
16016,AWAT2,158835
16017,ZDHHC15,158866
16018,USP51,158880
16019,H2BW1,158983
16020,CXorf38,159013
16021,FAM122B,159090
16022,FAM122C,159091
16023,HSFY2,159119
16024,RBMY1F,159163
16025,USP54,159195
16026,NKX2-3,159296
16027,SLC35G1,159371
16028,CFAP58,159686
16029,SLC5A12,159963
16030,DEUP1,159989
16031,PATE1,160065
16032,C11orf65,160140
16033,LDHAL6A,160287
16034,C11orf42,160298
16035,TMTC2,160335
16036,CLEC12A,160364
16037,CLECL1,160365
16038,AC008033.1,160410
16039,TMTC3,160418
16040,C12orf50,160419
16041,ALDH1L2,160428
16042,LMNTD1,160492
16043,DENND5B,160518
16044,GRASP,160622
16045,SLC5A8,160728
16046,PPTC7,160760
16047,CCDC63,160762
16048,CCDC60,160777
16049,DGKH,160851
16050,CCDC122,160857
16051,GPR180,160897
16052,STOML3,161003
16053,FAM71D,161142
16054,TMEM229B,161145
16055,SYNE3,161176
16056,CLEC14A,161198
16057,FITM1,161247
16058,REM2,161253
16059,TMEM30B,161291
16060,MDGA2,161357
16061,SAMD15,161394
16062,RPL7AP10,161406
16063,NOP9,161424
16064,EML5,161436
16065,STRC,161497
16066,CFAP161,161502
16067,TBC1D21,161514
16068,DNAAF4,161582
16069,OTUD7A,161725
16070,SPRED1,161742
16071,ODF3L1,161753
16072,PGBD4,161779
16073,ADAL,161823
16074,EXD1,161829
16075,FSIP1,161835
16076,ZFPM1,161882
16077,ADAD2,161931
16078,ITPRIPL2,162073
16079,C16orf82,162083
16080,ZFP1,162239
16081,ANKFN1,162282
16082,MARCHF10,162333
16083,MFSD6L,162387
16084,SLFN5,162394
16085,NAGS,162417
16086,RETREG3,162427
16087,TMEM92,162461
16088,PHOSPHO1,162466
16089,RHBDL3,162494
16090,TRPV3,162514
16091,SLC16A11,162515
16092,FBXO39,162517
16093,SPPL2C,162540
16094,KRT28,162605
16095,ZNF519,162655
16096,C18orf54,162681
16097,ZNF836,162962
16098,ZNF610,162963
16099,ZNF600,162966
16100,ZNF320,162967
16101,ZNF497,162968
16102,ZNF550,162972
16103,ZNF296,162979
16104,DEDD2,162989
16105,OR7D2,162998
16106,ZNF579,163033
16107,ZNF791,163049
16108,ZNF564,163050
16109,ZNF709,163051
16110,ZNF433,163059
16111,ZNF114,163071
16112,ZNF567,163081
16113,ZNF383,163087
16114,ZNF781,163115
16115,EID2,163126
16116,ZNF780B,163131
16117,PRR22,163154
16118,LGI4,163175
16119,SYNE4,163183
16120,ZNF676,163223
16121,ZNF100,163227
16122,ZNF540,163255
16123,DENND2C,163259
16124,GBP6,163351
16125,PLPPR5,163404
16126,FNDC7,163479
16127,DENND1B,163486
16128,TDRD5,163589
16129,TOR1AIP2,163590
16130,CALML6,163688
16131,IFNLR1,163702
16132,CITED4,163732
16133,LEXM,163747
16134,SPRR4,163778
16135,KANK4,163782
16136,SASS6,163786
16137,SDE2,163859
16138,CNST,163882
16139,FAM43B,163933
16140,HFM1,164045
16141,PAQR7,164091
16142,TTC24,164118
16143,CCDC185,164127
16144,UBL4B,164153
16145,WFDC13,164237
16146,APCDD1L,164284
16147,LRRN4,164312
16148,TTLL9,164395
16149,CCDC116,164592
16150,CABP7,164633
16151,TMPRSS6,164656
16152,APOBEC3H,164668
16153,WBP2NL,164684
16154,TTLL8,164714
16155,DAW1,164781
16156,LONRF2,164832
16157,CCDC138,165055
16158,ADGRF3,165082
16159,TEX44,165100
16160,OXER1,165140
16161,TOGARAM2,165186
16162,FAM171B,165215
16163,C1QL2,165257
16164,UBXN2A,165324
16165,CLEC4F,165530
16166,DQX1,165545
16167,PARP15,165631
16168,SPTSSB,165679
16169,DNAJB8,165721
16170,GPR156,165829
16171,XIRP1,165904
16172,RNF168,165918
16173,CHST13,166012
16174,PRICKLE2,166336
16175,KBTBD12,166348
16176,SPATA5,166378
16177,BBS12,166379
16178,DCLK2,166614
16179,ADGRA3,166647
16180,TRIM60,166655
16181,FREM3,166752
16182,MMAA,166785
16183,ZBTB49,166793
16184,TIGD2,166815
16185,RASSF6,166824
16186,RBM46,166863
16187,SGMS2,166929
16188,MIER3,166968
16189,CDC20B,166979
16190,UGT3A2,167127
16191,TENT2,167153
16192,DCP2,167227
16193,NIM1K,167359
16194,LIX1,167410
16195,ZNF366,167465
16196,FAM151B,167555
16197,PRSS35,167681
16198,LCA5,167691
16199,OLIG3,167826
16200,TXLNB,167838
16201,DACT2,168002
16202,C6orf118,168090
16203,ZNF92,168374
16204,GALNTL5,168391
16205,DDX53,168400
16206,ZNF679,168417
16207,RNF133,168433
16208,CDC14C,168448
16209,THAP5,168451
16210,CCDC71L,168455
16211,PKD1L1,168507
16212,GIMAP7,168537
16213,ZNF467,168544
16214,BHLHA15,168620
16215,BMPER,168667
16216,ZNF800,168850
16217,CNBD1,168975
16218,SLC30A8,169026
16219,COL22A1,169044
16220,SNX31,169166
16221,TMEM64,169200
16222,ZNF596,169270
16223,IDO2,169355
16224,STKLD1,169436
16225,KCNV2,169522
16226,OLFML2A,169611
16227,TMEM252,169693
16228,QSOX2,169714
16229,GLIS3,169792
16230,ZNF169,169841
16231,TENT5D,169966
16232,SPIN3,169981
16233,FAM47B,170062
16234,SUPT20HL2,170067
16235,TCEANC,170082
16236,ZCCHC12,170261
16237,ARX,170302
16238,FAM170B,170370
16239,TMEM273,170371
16240,FUT11,170384
16241,OIT3,170392
16242,PWWP2B,170394
16243,SSBP4,170463
16244,CLEC4C,170482
16245,CDC42P1,170503
16246,DHX36,170506
16247,ENSAP1,170511
16248,FAT1P1,170513
16249,GSTM3P1,170523
16250,KRT18P3,170527
16251,RPSAP1,170529
16252,PGAM3P,170535
16253,PPIAP17,170540
16254,AIMP1P1,170547
16255,SF3A3P1,170548
16256,XPOTP1,170559
16257,HTR3C,170572
16258,GIMAP1,170575
16259,GPHA2,170589
16260,S100Z,170591
16261,COMMD6,170622
16262,XAGE3,170626
16263,XAGE5,170627
16264,PSORS1C1,170679
16265,PSORS1C2,170680
16266,NUDT10,170685
16267,ADAMTS15,170689
16268,ADAMTS16,170690
16269,ADAMTS17,170691
16270,ADAMTS18,170692
16271,COX7B2,170712
16272,GSX2,170825
16273,KCNG3,170850
16274,PPP1R18,170954
16275,ZNF525,170958
16276,ZNF431,170959
16277,ZNF721,170960
16278,ANKRD24,170961
16279,ZNF384,171017
16280,ADAMTS19,171019
16281,ASXL1,171023
16282,SYNPO2,171024
16283,SPACA4,171169
16284,RHOV,171177
16285,UBE2L5,171222
16286,NLRP6,171389
16287,ZNF675,171392
16288,HSPE1P28,171420
16289,CLYBL,171425
16290,FAM9A,171482
16291,FAM9B,171483
16292,FAM9C,171484
16293,SPTSSA,171546
16294,PTCRA,171558
16295,POLR3H,171568
16296,ABHD3,171586
16297,PGAM5,192111
16298,AC246787.1,192133
16299,B3GNT6,192134
16300,HIGD2A,192286
16301,KRT24,192666
16302,CYS1,192668
16303,AGO3,192669
16304,AGO4,192670
16305,SCAMP5,192683
16306,SDR16C5,195814
16307,PRXL2C,195827
16308,ZNF367,195828
16309,ANTXRL,195977
16310,PLPP4,196051
16311,METTL15,196074
16312,SSU72P5,196120
16313,AC068472.1,196188
16314,MPZL3,196264
16315,IMMP1L,196294
16316,OR56B4,196335
16317,KRT78,196374
16318,RILPL2,196383
16319,DNAH10,196385
16320,AMN1,196394
16321,DTX3,196403
16322,METTL7B,196410
16323,ZFC3H1,196441
16324,MYRFL,196446
16325,PLBD2,196463
16326,AC009729.1,196469
16327,FAM71C,196472
16328,CCER1,196477
16329,EEF2KMT,196483
16330,PIANP,196500
16331,DCP1B,196513
16332,ANO6,196527
16333,ARID2,196528
16334,METTL21C,196541
16335,VSTM4,196740
16336,PAOX,196743
16337,FAM24B,196792
16338,ADCY4,196883
16339,FAM227B,196951
16340,CT62,196993
16341,GRAMD2A,196996
16342,LCTL,197021
16343,UBR1,197131
16344,PATL2,197135
16345,LDHD,197257
16346,FCSK,197258
16347,MLKL,197259
16348,ZNF778,197320
16349,ACSF3,197322
16350,WDR90,197335
16351,EME2,197342
16352,NLRC3,197358
16353,NSMCE1,197370
16354,ZNF48,197407
16355,LKAAEAR1,198437
16356,DZIP1L,199221
16357,TTC21A,199223
16358,MCEMP1,199675
16359,ZNF627,199692
16360,DAND5,199699
16361,ZNF585A,199704
16362,NLRP7,199713
16363,GGN,199720
16364,CADM4,199731
16365,THAP8,199745
16366,U2AF1L4,199746
16367,ZNF626,199777
16368,NIBAN3,199786
16369,ADM5,199800
16370,LCE4A,199834
16371,ALG14,199857
16372,FAM76A,199870
16373,FYB2,199920
16374,TMEM201,199953
16375,TMEM61,199964
16376,CYP4Z1,199974
16377,FAAP20,199990
16378,CDCP2,200008
16379,SLC5A9,200010
16380,CC2D1B,200014
16381,NBPF11,200030
16382,NUDT17,200035
16383,TXLNA,200081
16384,TCTEX1D1,200132
16385,PLD5,200150
16386,C1orf100,200159
16387,SPAG17,200162
16388,SLFNL1,200172
16389,KRTCAP2,200185
16390,CRTC2,200186
16391,IBA57,200205
16392,FAM209A,200232
16393,RNF215,200312
16394,APOBEC3A,200315
16395,APOBEC3F,200316
16396,FOXD4L1,200350
16397,CFAP221,200373
16398,VWA3B,200403
16399,CREG2,200407
16400,TET3,200424
16401,GKN2,200504
16402,TEX37,200523
16403,ANKRD23,200539
16404,APLF,200558
16405,PIKFYVE,200576
16406,KRTCAP3,200634
16407,FAM237A,200726
16408,TMEM17,200728
16409,SPRED2,200734
16410,TIGD1,200765
16411,ALG1L,200810
16412,C3orf67,200844
16413,KCTD6,200845
16414,LIPH,200879
16415,ARL13B,200894
16416,DHFR2,200895
16417,HTR3D,200909
16418,RPL22L1,200916
16419,SLC51A,200931
16420,FBXO45,200933
16421,KLHDC8B,200942
16422,MUC20,200958
16423,GABRR3,200959
16424,CEP112,201134
16425,DHRS7C,201140
16426,TVP23C,201158
16427,CENPV,201161
16428,FLCN,201163
16429,PLD6,201164
16430,ARHGAP27,201176
16431,ZNF385C,201181
16432,SAMD14,201191
16433,LYRM9,201229
16434,SLC16A13,201232
16435,SPEM2,201243
16436,CENPX,201254
16437,LRRC45,201255
16438,SLC39A11,201266
16439,TRIM65,201292
16440,UNC13D,201294
16441,RDM1,201299
16442,SPNS3,201305
16443,FBXO15,201456
16444,RAB12,201475
16445,ZBTB7C,201501
16446,ZNF584,201514
16447,ZSCAN4,201516
16448,HACD2,201562
16449,STT3B,201595
16450,DNAH12,201625
16451,PDE12,201626
16452,DENND6A,201627
16453,TIGIT,201633
16454,C4orf46,201725
16455,SLC10A4,201780
16456,TIGD4,201798
16457,TMEM154,201799
16458,SMIM14,201895
16459,TMEM192,201931
16460,RWDD4,201965
16461,PRIMPOL,201973
16462,TAPT1,202018
16463,SPATA24,202051
16464,DNAJC18,202052
16465,AC025181.1,202122
16466,FAM153B,202134
16467,RANBP3L,202151
16468,CCDC125,202243
16469,GAPT,202309
16470,CMYA5,202333
16471,STK32A,202374
16472,TCTE1,202500
16473,KHDRBS2,202559
16474,TRIM39-RPP21,202658
16475,AC020983.1,202789
16476,C7orf33,202865
16477,TMEM184A,202915
16478,ADCK5,203054
16479,TSNARE1,203062
16480,TUBB,203068
16481,R3HCC1,203069
16482,PRSS55,203074
16483,C8orf74,203076
16484,HTRA4,203100
16485,ADAM32,203102
16486,ERICH5,203111
16487,LGI3,203190
16488,TMEM268,203197
16489,C9orf72,203228
16490,CCDC171,203238
16491,NAIF1,203245
16492,FAM219A,203259
16493,CCDC107,203260
16494,ANKS6,203286
16495,SUSD3,203328
16496,CT83,203413
16497,SLC25A43,203427
16498,RTL3,203430
16499,NRK,203447
16500,HMGB3P30,203510
16501,INTS6L,203522
16502,ZNF449,203523
16503,VMA21,203547
16504,TMEM31,203562
16505,PAGE2,203569
16506,CDY2B,203611
16507,CERS3,204219
16508,PDILT,204474
16509,NLRP11,204801
16510,HIPK1,204851
16511,SLC44A5,204962
16512,AMER3,205147
16513,MTLN,205251
16514,C2orf69,205327
16515,DIPK2A,205428
16516,SENP5,205564
16517,USF3,205717
16518,TRIML2,205860
16519,LVRN,206338
16520,SLC36A1,206358
16521,C6orf163,206412
16522,AC234778.1,207032
16523,DHRSX,207063
16524,SAMD9L,219285
16525,AMER2,219287
16526,ATAD3C,219293
16527,USP12,219333
16528,PLAC9,219348
16529,MTIF3,219402
16530,GSX1,219409
16531,OR8U1,219417
16532,OR4C16,219428
16533,OR4C11,219429
16534,OR4S2,219431
16535,OR4C6,219432
16536,OR5D14,219436
16537,OR5L1,219437
16538,OR5D18,219438
16539,OR5AS1,219447
16540,OR8K5,219453
16541,OR5T2,219464
16542,OR8H1,219469
16543,OR8K3,219473
16544,OR8J1,219477
16545,OR5R1,219479
16546,OR5M3,219482
16547,OR5M8,219484
16548,OR5M11,219487
16549,OR5AR1,219493
16550,LRRC55,219527
16551,SMTNL1,219537
16552,YPEL4,219539
16553,MED19,219541
16554,TEX47,219557
16555,ZNF804B,219578
16556,CABCOCO1,219621
16557,TMEM26,219623
16558,ZCCHC24,219654
16559,ENKUR,219670
16560,ARMC3,219681
16561,UNC5B,219699
16562,STOX1,219736
16563,FAM241B,219738
16564,TYSND1,219743
16565,ZNF25,219749
16566,GJD4,219770
16567,CCNY,219771
16568,RTKN2,219790
16569,TBATA,219793
16570,C11orf45,219833
16571,HYLS1,219844
16572,TMEM218,219854
16573,SLC37A2,219855
16574,OR8B12,219858
16575,OR8G5,219865
16576,OR10G8,219869
16577,OR10G9,219870
16578,OR10S1,219873
16579,OR6T1,219874
16580,OR4D5,219875
16581,TBCEL,219899
16582,TLCD5,219902
16583,MRPL21,219927
16584,TPCN2,219931
16585,SPATA19,219938
16586,OR6Q1,219952
16587,OR9I1,219954
16588,OR9Q1,219956
16589,OR9Q2,219957
16590,OR1S2,219958
16591,OR1S1,219959
16592,OR10Q1,219960
16593,OR5B17,219965
16594,OR5B21,219968
16595,GLYATL2,219970
16596,MPEG1,219972
16597,OR5A2,219981
16598,OR5A1,219982
16599,OR4D6,219983
16600,OR4D11,219986
16601,PATL1,219988
16602,OOSP2,219990
16603,MS4A15,219995
16604,VWCE,220001
16605,CYB561A3,220002
16606,PPP1R32,220004
16607,GDPD4,220032
16608,DDIAS,220042
16609,CCDC83,220047
16610,LTO1,220064
16611,AP000812.5,220074
16612,ERICH6B,220081
16613,CBY2,220082
16614,FAM124A,220108
16615,CTAGE3P,220112
16616,SKA1,220134
16617,CFAP53,220136
16618,DOK6,220164
16619,ATOH7,220202
16620,OTUD1,220213
16621,HEPACAM,220296
16622,OAF,220323
16623,TIGD3,220359
16624,FAM181B,220382
16625,CCDC89,220388
16626,LRRC63,220416
16627,CTAGE10P,220429
16628,RNF152,220441
16629,RPLP0P6,220717
16630,CBWD5,220869
16631,RPSAP15,220885
16632,ZNF438,220929
16633,SLC16A9,220963
16634,FAM13C,220965
16635,MARCHF8,220972
